,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
1573,ARIJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,
1574,ARIJ.J,5001231143,2499117,DINAMIK S.A._NLE,Luxembourg,107,
1575,ARIJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
1576,ARIJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,
1577,ARIJ.J,5001196246,2938719,Eskom Pension and Provident Fund,South Africa,110,
1578,ARIJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,
1579,ARIJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
1580,ARIJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,
1581,ARIJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,
1582,ARIJ.J,4297984400,2006320,"Alecta pensionsförsäkring, ömsesidigt",Sweden,107,
1583,ARIJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
1584,ARIJ.J,,2004252,Fortis Investments France_NLE,France,113,
1585,ARIJ.J,,2003614,Crédit Lyonnais Asset Management S.A._NLE,France,107,
1586,ARIJ.J,5044026629,2002611,Nuveen LLC,United States,110,
1587,ARIJ.J,,2673549,,,,
1588,ARIJ.J,,2132753,,,,
1589,ARIJ.J,,2007303,,,,
1590,ARIJ.J,,2005213,,,,
1591,ARIJ.J,,2003356,,,,
1592,ARM.NR,,,,,,
1593,ARLJ.J,,,,,,
1594,ABGJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Core Value
1595,ABGJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
1596,ABGJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Emerg. Mkts.
1597,ABGJ.J,4295889121,2633591,"VenFin, Ltd.",South Africa,302,Specialty
1598,ABGJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Emerg. Mkts.
1599,ABGJ.J,5035471215,2652711,ABSA Share Incentive Trust,South Africa,301,Sector Specific
1600,ABGJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Emerg. Mkts.
1601,ABGJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Index
1602,ABGJ.J,5001446208,2684299,Sasol Pension Fund,South Africa,110,Specialty
1603,ABGJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
1604,ABGJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Specialty
1605,ABGJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Emerg. Mkts.
1606,ABGJ.J,,2500375,"Grantham, Mayo, Van Otterloo & Co. L.L.C. _NLE",United States,107,Sector Specific
1607,ABGJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,Emerg. Mkts.
1608,ABGJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Emerg. Mkts.
1609,ABGJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Core Growth
1610,ABGJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Specialty
1611,ABGJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,GARP
1612,ABGJ.J,4296555936,2003084,State Teachers Retirement System of Ohio,United States,110,Emerg. Mkts.
1613,ABGJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Emerg. Mkts.
1614,ABGJ.J,5000009781,2003784,Esemplia Emerging Markets_NLE,United Kingdom,113,Emerg. Mkts.
1615,ABGJ.J,5044026629,2002611,Nuveen LLC,United States,110,Emerg. Mkts.
1616,ABGJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,Sector Specific
1617,ABGJ.J,5001448923,2003661,T. Rowe Price International Ltd,United Kingdom,113,Emerg. Mkts.
1618,ABGJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Emerg. Mkts.
1619,ABGJ.J,5000036827,2003457,Prima sgr S.p.A._NLE,Italy,113,Emerg. Mkts.
1620,ABGJ.J,5000040508,2005923,Swisscanto Fondsleitung AG,Switzerland,107,Emerg. Mkts.
1621,ABGJ.J,4296110063,2003675,Columbia Threadneedle Management Limited,United Kingdom,113,Growth
1622,ABGJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,Specialty
1623,ABGJ.J,,2003456,Capitalgest SGR S.p.A._NLE,Italy,107,Emerg. Mkts.
1624,ABGJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,Emerg. Mkts.
1625,ABGJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Emerg. Mkts.
1626,ABGJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,Emerg. Mkts.
1627,ABGJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,Emerg. Mkts.
1628,ABGJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
1629,ABGJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,Growth
1630,ABGJ.J,5000068443,2003543,"Amundi Asset Management, SAS",France,113,Specialty
1631,ABGJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,Emerg. Mkts.
1632,ABGJ.J,5000034555,2004603,Goldman Sachs Asset Management International,United Kingdom,107,Emerg. Mkts.
1633,ABGJ.J,5000068977,2003710,Aviva Investors Global Services Limited,United Kingdom,113,Growth
1634,ABGJ.J,5000049458,2004187,Oddo BHF Asset Management GmbH,Germany,107,Emerg. Mkts.
1635,ABGJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Emerg. Mkts.
1636,ABGJ.J,5000001065,2003788,Lazard Asset Management Limited,United Kingdom,113,Emerg. Mkts.
1637,ABGJ.J,5001446686,2003433,SEB Investment Management AB,Sweden,107,Growth
1638,ABGJ.J,,2005136,Hagströmer & Qviberg Fondkommission AB_NLE,Sweden,107,Emerg. Mkts.
1639,ABGJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Emerg. Mkts.
1640,ABGJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Specialty
1641,ABGJ.J,5001448544,2005786,JPMorgan Asset Management (Europe) S.à.r.l.,Luxembourg,107,Core Growth
1642,ABGJ.J,5000046871,2003481,Eurizon Capital SGR S.p.A.,Italy,113,Emerg. Mkts.
1643,ABGJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,
1644,ABGJ.J,4295953366,2007501,Banque SYZ S.A.,Switzerland,101,Index
1645,ABGJ.J,4296266656,2003601,Lazard Frères Gestion S.A.S.,France,107,GARP
1646,ABGJ.J,4296536226,2002582,Victory Capital Management Inc.,United States,113,Specialty
1647,ABGJ.J,4296695572,2003489,Citibank (Switzerland) AG,Switzerland,101,International
1648,ABGJ.J,5001104987,2005709,CA Indosuez Wealth (Europe) S.A.,Luxembourg,101,Core Value
1649,ABGJ.J,5000037247,2003621,Credit Suisse Asset Management,Switzerland,113,Emerg. Mkts.
1650,ABGJ.J,,2448219,Appleton Fund Management (Pty.) Ltd._NLE,South Africa,107,
1651,ABGJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Index
1652,ABGJ.J,5000013970,2005584,Jyske Invest Fund Management A/S,Denmark,107,Core Value
1653,ABGJ.J,5000001647,2005351,Santander Asset Management,Spain,107,Emerg. Mkts.
1654,ABGJ.J,5000002716,2003778,Ignis Investment Services Limited_NLE,United Kingdom,113,Emerg. Mkts.
1655,ABGJ.J,5000071797,2007765,Amundi Ireland Limited,Ireland,113,Index
1656,ABGJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,Core Value
1657,ABGJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Specialty
1658,ABGJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,Emerg. Mkts.
1659,ABGJ.J,5000002683,2005934,Cazenove Capital Management Limited,United Kingdom,113,Core Value
1660,ABGJ.J,,2004983,Avanse Forvaltning A/S_NLE,Norway,107,
1661,ABGJ.J,,2004961,CAAM SGR S.p.A._NLE,Italy,107,Specialty
1662,ABGJ.J,5000009892,2004909,AXA Investment Managers Schweiz AG,Switzerland,107,Specialty
1663,ABGJ.J,5000025620,2003706,"Allianz Global Investors Europe GmbH, UK Branch_NLE",United Kingdom,107,Emerg. Mkts.
1664,ABGJ.J,5000064358,2003690,Baring Asset Management Ltd.,United Kingdom,107,Index
1665,ABGJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Emerg. Mkts.
1666,ABGJ.J,4297063296,2003630,Edmond de Rothschild Asset Management (France) S.A.,France,107,Emerg. Mkts.
1667,ABGJ.J,,2003614,Crédit Lyonnais Asset Management S.A._NLE,France,107,Emerg. Mkts.
1668,ABGJ.J,5000071982,2003516,Deutsche Asset Management Investmentgesellschaft mbH_NLE,Germany,107,Emerg. Mkts.
1669,ABGJ.J,,2003504,ABN AMRO Asset Management (Netherlands) B.V._NLE,Netherlands,107,Emerg. Mkts.
1670,ABGJ.J,5000036127,2003476,Allianz Global Investors Italia SGR S.p.A._NLE,Italy,107,Emerg. Mkts.
1671,ABGJ.J,5000051932,2003066,"Nicholas-Applegate Capital Management, LLC_NLE",United States,107,Emerg. Mkts.
1672,ABGJ.J,5000041875,2002979,Morgan Meighen & Associates Ltd.,Canada,107,Growth
1673,ABGJ.J,5000052202,2002823,Hartford Investment Management Company,United States,107,GARP
1674,ABGJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,Emerg. Mkts.
1675,ABGJ.J,,2785765,,,,Growth
1676,ABGJ.J,,2785625,,,,Index
1677,ABGJ.J,,2781014,,,,Income Value
1678,ABGJ.J,,2006293,,,,Emerg. Mkts.
1679,ABGJ.J,,2005334,,,,Emerg. Mkts.
1680,ABGJ.J,,2003958,,,,Emerg. Mkts.
1681,ABGJ.J,,2003665,,,,Growth
1682,ABGJ.J,,2003144,,,,Emerg. Mkts.
1683,ABGJ.J,,2003072,,,,GARP
1684,ABGJ.J,,2002306,,,,Core Value
1685,ABGJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
1686,ABGJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Emerg. Mkts.
1687,ABGJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Emerg. Mkts.
1688,ABGJ.J,4295889121,2633591,"VenFin, Ltd.",South Africa,302,Emerg. Mkts.
1689,ABGJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,GARP
1690,ABGJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Emerg. Mkts.
1691,ABGJ.J,5035471215,2652711,ABSA Share Incentive Trust,South Africa,301,Emerg. Mkts.
1692,ABGJ.J,5001446208,2684299,Sasol Pension Fund,South Africa,110,Core Growth
1693,ABGJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Specialty
1694,ABGJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Income Value
1695,ABGJ.J,5000009781,2003784,Esemplia Emerging Markets_NLE,United Kingdom,113,Core Growth
1696,ABGJ.J,,2500375,"Grantham, Mayo, Van Otterloo & Co. L.L.C. _NLE",United States,107,Growth
1697,ABGJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Specialty
1698,ABGJ.J,,2003614,Crédit Lyonnais Asset Management S.A._NLE,France,107,Emerg. Mkts.
1699,ABGJ.J,5000064358,2003690,Baring Asset Management Ltd.,United Kingdom,107,Emerg. Mkts.
1700,ABGJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,International
1701,ABGJ.J,,2785765,UAL Trust Managers Limited_NLE,South Africa,107,
1702,ABGJ.J,5001448923,2003661,T. Rowe Price International Ltd,United Kingdom,113,
1703,ABGJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,
1704,ABGJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,
1705,ABGJ.J,,2003504,ABN AMRO Asset Management (Netherlands) B.V._NLE,Netherlands,107,
1706,ABGJ.J,4296110063,2003675,Columbia Threadneedle Management Limited,United Kingdom,113,
1707,ABGJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,
1708,ABGJ.J,5044026629,2002611,Nuveen LLC,United States,110,
1709,ABGJ.J,5000071797,2007765,Amundi Ireland Limited,Ireland,113,
1710,ABGJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
1711,ABGJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,
1712,ABGJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,
1713,ABGJ.J,5001446686,2003433,SEB Investment Management AB,Sweden,107,
1714,ABGJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,
1715,ABGJ.J,5000036127,2003476,Allianz Global Investors Italia SGR S.p.A._NLE,Italy,107,
1716,ABGJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,
1717,ABGJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,
1718,ABGJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
1719,ABGJ.J,5000068977,2003710,Aviva Investors Global Services Limited,United Kingdom,113,
1720,ABGJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,
1721,ABGJ.J,5000034555,2004603,Goldman Sachs Asset Management International,United Kingdom,107,
1722,ABGJ.J,5000036827,2003457,Prima sgr S.p.A._NLE,Italy,113,
1723,ABGJ.J,5000068443,2003543,"Amundi Asset Management, SAS",France,113,
1724,ABGJ.J,,2004983,Avanse Forvaltning A/S_NLE,Norway,107,
1725,ABGJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,
1726,ABGJ.J,5000025620,2003706,"Allianz Global Investors Europe GmbH, UK Branch_NLE",United Kingdom,107,
1727,ABGJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,
1728,ABGJ.J,5000001065,2003788,Lazard Asset Management Limited,United Kingdom,113,
1729,ABGJ.J,4296695572,2003489,Citibank (Switzerland) AG,Switzerland,101,
1730,ABGJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,
1731,ABGJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
1732,ABGJ.J,5001104987,2005709,CA Indosuez Wealth (Europe) S.A.,Luxembourg,101,Specialty
1733,ABGJ.J,5000009892,2004909,AXA Investment Managers Schweiz AG,Switzerland,107,Core Value
1734,ABGJ.J,5000037247,2003621,Credit Suisse Asset Management,Switzerland,113,Emerg. Mkts.
1735,ABGJ.J,5000013970,2005584,Jyske Invest Fund Management A/S,Denmark,107,Sector Specific
1736,ABGJ.J,,2781014,"Santander Gestion SGIIC, S.A._NLE",Spain,107,Specialty
1737,ABGJ.J,5000001647,2005351,Santander Asset Management,Spain,107,Index
1738,ABGJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,Emerg. Mkts.
1739,ABGJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Emerg. Mkts.
1740,ABGJ.J,4298156042,2006293,PineBridge Investments Europe Limited,United Kingdom,107,Specialty
1741,ABGJ.J,5000002683,2005934,Cazenove Capital Management Limited,United Kingdom,113,Emerg. Mkts.
1742,ABGJ.J,5001448544,2005786,JPMorgan Asset Management (Europe) S.à.r.l.,Luxembourg,107,Emerg. Mkts.
1743,ABGJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Emerg. Mkts.
1744,ABGJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,GARP
1745,ABGJ.J,,2004961,CAAM SGR S.p.A._NLE,Italy,107,Emerg. Mkts.
1746,ABGJ.J,5000057109,2003958,FIL Investment Management (Hong Kong) Limited,Hong Kong,107,Emerg. Mkts.
1747,ABGJ.J,5001426959,2003665,Fidelity International,United Kingdom,107,Emerg. Mkts.
1748,ABGJ.J,4297063296,2003630,Edmond de Rothschild Asset Management (France) S.A.,France,107,Emerg. Mkts.
1749,ABGJ.J,5000071982,2003516,Deutsche Asset Management Investmentgesellschaft mbH_NLE,Germany,107,Emerg. Mkts.
1750,ABGJ.J,5000001214,2003144,"Putnam Investment Management, L.L.C.",United States,113,Emerg. Mkts.
1751,ABGJ.J,4296761964,2003072,"Northwestern Mutual Capital, LLC",United States,107,Emerg. Mkts.
1752,ABGJ.J,5000051932,2003066,"Nicholas-Applegate Capital Management, LLC_NLE",United States,107,Specialty
1753,ABGJ.J,5000041875,2002979,Morgan Meighen & Associates Ltd.,Canada,107,Sector Specific
1754,ABGJ.J,5000052202,2002823,Hartford Investment Management Company,United States,107,Emerg. Mkts.
1755,ABGJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,Emerg. Mkts.
1756,ABGJ.J,,2002306,"Montgomery Asset Management, LLC_NLE",United States,107,Emerg. Mkts.
1757,ABGJ.J,,2785625,,,,Emerg. Mkts.
1758,ABGJ.J,,2517371,,,,Core Growth
1759,ABGJ.J,,2448219,,,,Emerg. Mkts.
1760,ABGJ.J,,2399161,,,,Emerg. Mkts.
1761,ABGJ.J,,2366069,,,,Growth
1762,ABGJ.J,,2132753,,,,Emerg. Mkts.
1763,ABGJ.J,,2007501,,,,Growth
1764,ABGJ.J,,2005923,,,,Emerg. Mkts.
1765,ABGJ.J,,2005215,,,,Emerg. Mkts.
1766,ABGJ.J,,2005136,,,,Sector Specific
1767,ABGJ.J,,2004187,,,,Growth
1768,ABGJ.J,,2003778,,,,Emerg. Mkts.
1769,ABGJ.J,,2003601,,,,Emerg. Mkts.
1770,ABGJ.J,,2003481,,,,Emerg. Mkts.
1771,ABGJ.J,,2003456,,,,Emerg. Mkts.
1772,ABGJ.J,,2003356,,,,Emerg. Mkts.
1773,ABGJ.J,,2003276,,,,Growth
1774,ABGJ.J,,2003084,,,,Income Value
1775,ABGJ.J,,2002582,,,,Emerg. Mkts.
1776,ABGJ.J,,,,,,Income Value
1777,ABGJ.J,,,,,,Emerg. Mkts.
1778,ABGJ.J,,,,,,Core Value
1779,ABGJ.J,,,,,,Emerg. Mkts.
1780,ABGJ.J,,,,,,Emerg. Mkts.
1781,ABGJ.J,,,,,,Emerg. Mkts.
1782,ABGJ.J,,,,,,International
1783,ABGJ.J,,,,,,Emerg. Mkts.
1784,ABGJ.J,,,,,,Emerg. Mkts.
1785,ABGJ.J,,,,,,International
1786,ABGJ.J,,,,,,Emerg. Mkts.
1787,ABGJ.J,,,,,,Specialty
1788,ABGJ.J,,,,,,
1789,ABGJ.J,,,,,,Emerg. Mkts.
1790,ABGJ.J,,,,,,Emerg. Mkts.
1791,ABGJ.J,,,,,,Growth
1792,ABGJ.J,,,,,,Emerg. Mkts.
1793,ABGJ.J,,,,,,GARP
1794,ABGJ.J,,,,,,Index
1795,ABGJ.J,,,,,,GARP
1796,ABGJ.J,,,,,,Emerg. Mkts.
1797,ABGJ.J,,,,,,Emerg. Mkts.
1798,ABGJ.J,,,,,,Core Value
1799,ABGJ.J,,,,,,Growth
1800,ABGJ.J,,,,,,Emerg. Mkts.
1801,ABGJ.J,,,,,,Index
1802,ABGJ.J,,,,,,Specialty
1803,ABGJ.J,,,,,,Emerg. Mkts.
1804,ABGJ.J,,,,,,Index
1805,ABGJ.J,,,,,,Emerg. Mkts.
1806,ABGJ.J,,,,,,Emerg. Mkts.
1807,ABGJ.J,,,,,,Emerg. Mkts.
1808,ABGJ.J,,,,,,
1809,ABGJ.J,,,,,,Growth
1810,ABGJ.J,,,,,,Core Value
1811,ABGJ.J,,,,,,Core Value
1812,ABGJ.J,,,,,,Growth
1813,ABGJ.J,,,,,,Emerg. Mkts.
1814,ABGJ.J,,,,,,Emerg. Mkts.
1815,ABGJ.J,,,,,,Deep Value
1816,ABGJ.J,,,,,,Emerg. Mkts.
1817,ABGJ.J,,,,,,GARP
1818,ABGJ.J,,,,,,Growth
1819,ABGJ.J,,,,,,GARP
1820,ABGJ.J,,,,,,Core Growth
1821,ABGJ.J,,,,,,Core Value
1822,ABGJ.J,,,,,,Emerg. Mkts.
1823,ABGJ.J,,,,,,GARP
1824,ABGJ.J,,,,,,GARP
1825,ABGJ.J,,,,,,Emerg. Mkts.
1826,ABGJ.J,,,,,,Core Growth
1827,ABGJ.J,,,,,,Emerg. Mkts.
1828,ABGJ.J,,,,,,Growth
1829,ABGJ.J,,,,,,Core Value
1830,ABGJ.J,,,,,,Core Value
1831,ABGJ.J,,,,,,Emerg. Mkts.
1832,ABGJ.J,,,,,,Emerg. Mkts.
1833,ABGJ.J,,,,,,Aggres. Gr.
1834,ABGJ.J,,,,,,Emerg. Mkts.
1835,ABGJ.J,,,,,,Growth
1836,ABGJ.J,,,,,,Emerg. Mkts.
1837,ABGJ.J,,,,,,Emerg. Mkts.
1838,ABGJ.J,,,,,,Core Growth
1839,ABGJ.J,,,,,,Core Growth
1840,ABGJ.J,,,,,,Core Growth
1841,ABGJ.J,,,,,,Emerg. Mkts.
1842,ABGJ.J,,,,,,Emerg. Mkts.
1843,ABGJ.J,,,,,,GARP
1844,ABGJ.J,,,,,,Specialty
1845,ABGJ.J,,,,,,Core Growth
1846,ABGJ.J,,,,,,Emerg. Mkts.
1847,ABGJ.J,,,,,,Core Value
1848,ABGJ.J,,,,,,Growth
1849,ABGJ.J,,,,,,
1850,ABGJ.J,,,,,,
1851,ABGJ.J,,,,,,
1852,ABGJ.J,,,,,,
1853,ABGJ.J,,,,,,
1854,ABGJ.J,,,,,,
1855,ABGJ.J,,,,,,
1856,ABGJ.J,,,,,,
1857,ABGJ.J,,,,,,
1858,ABGJ.J,,,,,,
1859,ABGJ.J,,,,,,
1860,ABGJ.J,,,,,,
1861,ABGJ.J,,,,,,
1862,ABGJ.J,,,,,,
1863,ABGJ.J,,,,,,
1864,ABGJ.J,,,,,,
1865,ABGJ.J,,,,,,
1866,ABGJ.J,,,,,,
1867,ABGJ.J,,,,,,
1868,ABGJ.J,,,,,,
1869,ABGJ.J,,,,,,
1870,ENXJ.J,,,,,,
1871,AELJ.J,5019887617,5220748,Ventech Ltd,United Kingdom,301,Specialty
1872,AELJ.J,5000059446,4186990,Biltron (Pty) Ltd.,South Africa,301,Growth
1873,AELJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Core Value
1874,AELJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Growth
1875,AELJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Specialty
1876,AELJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Specialty
1877,AELJ.J,34413317461,2311196,Venter (William P),South Africa,303,Emerg. Mkts.
1878,AELJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,Hedge Fund
1879,AELJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Specialty
1880,AELJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,
1881,AELJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Core Value
1882,AELJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Emerg. Mkts.
1883,AELJ.J,4296948644,2639800,Anglo South Africa Capital (Pty) Ltd.,South Africa,301,
1884,AELJ.J,4295896494,2633334,Anglo American PLC,United Kingdom,301,
1885,AELJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,
1886,AELJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,
1887,AELJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
1888,AELJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
1889,AELJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
1890,AELJ.J,,2783074,,,,
1891,AELJ.J,5019887617,5220748,Ventech Ltd,United Kingdom,301,
1892,AELJ.J,4296948644,2639800,Anglo South Africa Capital (Pty) Ltd.,South Africa,301,
1893,AELJ.J,4297902883,2637186,Nedcor Group,South Africa,301,
1894,AELJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,
1895,AELJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,
1896,AELJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,
1897,AELJ.J,34413317461,2311196,Venter (William P),South Africa,303,
1898,AELJ.J,5000059446,4186990,Biltron (Pty) Ltd.,South Africa,301,
1899,AELJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
1900,AELJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,
1901,AELJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,
1902,AELJ.J,,2783074,Greenwich Asset Management_NLE,South Africa,107,
1903,AELJ.J,4295896494,2633334,Anglo American PLC,United Kingdom,301,
1904,AELJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
1905,AELJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
1906,AELJ.J,,2388001,,,,
1907,AELJ.J,,2366069,,,,
1908,AELJ.J,,2132706,,,,
1909,AELJ.J,,2005215,,,,
1910,AELJ.J,,2005211,,,,
1911,AVIJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Specialty
1912,AVIJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Emerg. Mkts.
1913,AVIJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Specialty
1914,AVIJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Hedge Fund
1915,AVIJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Core Value
1916,AVIJ.J,,2652506,Anglovaal Limited,South Africa,301,Specialty
1917,AVIJ.J,,2500375,"Grantham, Mayo, Van Otterloo & Co. L.L.C. _NLE",United States,107,Emerg. Mkts.
1918,AVIJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,Emerg. Mkts.
1919,AVIJ.J,4297021561,5139144,Aka Capital Holdings (Proprietary) Limited,South Africa,111,Growth
1920,AVIJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,Specialty
1921,AVIJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Specialty
1922,AVIJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,Specialty
1923,AVIJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,Specialty
1924,AVIJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Specialty
1925,AVIJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Emerg. Mkts.
1926,AVIJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,
1927,AVIJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,Emerg. Mkts.
1928,AVIJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Index
1929,AVIJ.J,,2005213,Sage Unit Trusts Ltd._NLE,South Africa,107,Specialty
1930,AVIJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Index
1931,AVIJ.J,5000068443,2003543,"Amundi Asset Management, SAS",France,113,Index
